Module,SysCall Name,SysCall Number,Count
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,getrandom,278,1
<frozen importlib._bootstrap_external>,munmap,215,1
<frozen importlib._bootstrap>,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/loading.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,write,64,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,getpid,172,1
/workspace/Python-3.10.0/Lib/socketserver.py,unlinkat,35,1
<frozen importlib._bootstrap>,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,getdents,61,1
<string>,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,write,64,1
/workspace/bcc/web_application/main.py,getdents,61,1
/workspace/bcc/web_application/main.py,write,64,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,fchown,55,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,fcntl,25,1
<frozen importlib._bootstrap_external>,getdents,61,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,mmap,222,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/cursor.py,fcntl,25,1
/workspace/Python-3.10.0/Lib/http/server.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,pread,67,1
/workspace/Python-3.10.0/Lib/linecache.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,munmap,215,1
/workspace/Python-3.10.0/Lib/http/server.py,unlinkat,35,1
<string>,unlinkat,35,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/bcrypt/__init__.py,mprotect,226,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,getrandom,278,1
<frozen importlib._bootstrap>,ioctl,29,1
/workspace/Python-3.10.0/Lib/linecache.py,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,epoll_ctl,21,1
/workspace/Python-3.10.0/Lib/socketserver.py,munmap,215,1
/workspace/Python-3.10.0/Lib/socketserver.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,mprotect,226,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,getpid,172,1
/workspace/Python-3.10.0/Lib/linecache.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/http/server.py,geteuid,175,1
<frozen importlib._bootstrap_external>,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,getpid,172,1
/workspace/Python-3.10.0/Lib/http/server.py,newfstat,80,1
/workspace/Python-3.10.0/Lib/socketserver.py,getrandom,278,1
/workspace/bcc/web_application/main.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/linecache.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/query.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,write,64,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,fcntl,25,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,ppoll,73,1
/workspace/Python-3.10.0/Lib/subprocess.py,ppoll,73,1
<string>,newfstatat,79,1
/workspace/Python-3.10.0/Lib/subprocess.py,pipe2,59,1
/workspace/bcc/web_application/main.py,rt_sigprocmask,135,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/query.py,fcntl,25,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,mmap,222,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,lseek,62,1
<string>,geteuid,175,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,newfstat,80,1
/workspace/Python-3.10.0/Lib/tokenize.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,pread,67,1
/workspace/bcc/web_application/main.py,fdatasync,83,1
/workspace/bcc/web_application/main.py,geteuid,175,1
/workspace/Python-3.10.0/Lib/linecache.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/bcrypt/__init__.py,getdents,61,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/loading.py,newfstat,80,1
/workspace/Python-3.10.0/Lib/subprocess.py,rt_sigprocmask,135,1
<frozen importlib._bootstrap_external>,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,newfstatat,79,1
/workspace/bcc/web_application/main.py,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,fchown,55,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,openat,56,1
<frozen importlib._bootstrap>,getdents,61,1
/workspace/Python-3.10.0/Lib/socketserver.py,pread,67,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/cache_key.py,mmap,222,1
/workspace/bcc/web_application/main.py,ppoll,73,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,fdatasync,83,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,unlinkat,35,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,newfstat,80,1
/workspace/bcc/web_application/main.py,wait4,260,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,sendto,206,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,fcntl,25,1
/workspace/Python-3.10.0/Lib/traceback.py,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,fdatasync,83,1
<frozen importlib._bootstrap_external>,mprotect,226,1
/workspace/Python-3.10.0/Lib/socket.py,accept4,242,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,newfstat,80,1
<frozen importlib._bootstrap_external>,close,57,1
/workspace/Python-3.10.0/Lib/socketserver.py,sendto,206,1
/workspace/Python-3.10.0/Lib/socketserver.py,clone,220,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/context.py,fcntl,25,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/simple_library/module.py,write,64,1
/workspace/bcc/web_application/main.py,pipe2,59,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,munmap,215,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,mprotect,226,1
/workspace/Python-3.10.0/Lib/http/server.py,epoll_create1,20,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,rt_sigprocmask,135,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,fcntl,25,1
/workspace/bcc/web_application/main.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,brk,214,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,pread,67,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,close,57,1
/workspace/bcc/web_application/main.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/socket.py,recvfrom,207,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/__init__.py,getrandom,278,1
/workspace/Python-3.10.0/Lib/traceback.py,lseek,62,1
<frozen importlib._bootstrap>,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,geteuid,175,1
/workspace/Python-3.10.0/Lib/socketserver.py,epoll_create1,20,1
/workspace/Python-3.10.0/Lib/socketserver.py,recvfrom,207,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,getdents,61,1
/workspace/Python-3.10.0/Lib/socketserver.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,geteuid,175,1
/workspace/Python-3.10.0/Lib/http/server.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,pwrite,68,1
<frozen zipimport>,newfstatat,79,1
/workspace/bcc/web_application/main.py,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,geteuid,175,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,fcntl,25,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,read,63,1
/workspace/bcc/web_application/main.py,fchown,55,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/http/server.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,getrandom,278,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,munmap,215,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/result.py,fcntl,25,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/context.py,newfstatat,79,1
<frozen importlib._bootstrap>,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,close,57,1
/workspace/Python-3.10.0/Lib/socketserver.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,pread,67,1
/workspace/Python-3.10.0/Lib/socketserver.py,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,close,57,1
/workspace/Python-3.10.0/Lib/http/server.py,mprotect,226,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,rt_sigprocmask,135,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,mmap,222,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,getpid,172,1
/workspace/Python-3.10.0/Lib/traceback.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,openat,56,1
/workspace/bcc/web_application/main.py,fcntl,25,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,geteuid,175,1
<string>,fchown,55,1
/workspace/bcc/web_application/main.py,getrandom,278,1
/workspace/Python-3.10.0/Lib/socket.py,close,57,1
<frozen importlib._bootstrap_external>,lseek,62,1
/workspace/Python-3.10.0/Lib/subprocess.py,clone,220,1
/workspace/Python-3.10.0/Lib/socketserver.py,mprotect,226,1
/workspace/Python-3.10.0/Lib/tokenize.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,pread,67,1
<string>,fdatasync,83,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,fchown,55,1
/workspace/bcc/web_application/main.py,mmap,222,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/http/server.py,fchown,55,1
/workspace/Python-3.10.0/Lib/http/server.py,getrandom,278,1
/workspace/Python-3.10.0/Lib/socketserver.py,accept4,242,1
/workspace/Python-3.10.0/Lib/contextlib.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,ppoll,73,1
<frozen importlib._bootstrap_external>,newfstatat,79,1
/workspace/Python-3.10.0/Lib/http/server.py,mmap,222,1
/workspace/Python-3.10.0/Lib/traceback.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,read,63,1
/workspace/Python-3.10.0/Lib/http/server.py,clone,220,1
/workspace/Python-3.10.0/Lib/socketserver.py,epoll_ctl,21,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,unlinkat,35,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,fdatasync,83,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,unlinkat,35,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,getrandom,278,1
/workspace/Python-3.10.0/Lib/socketserver.py,pipe2,59,1
<frozen importlib._bootstrap_external>,mmap,222,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,fchown,55,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,close,57,1
/workspace/bcc/web_application/main.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/persistence.py,fcntl,25,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,pread,67,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/query.py,pread,67,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,write,64,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,lseek,62,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,mmap,222,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,fcntl,25,1
/workspace/Python-3.10.0/Lib/socketserver.py,openat,56,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/context.py,pread,67,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,ioctl,29,1
<frozen importlib._bootstrap>,mmap,222,1
/workspace/Python-3.10.0/Lib/http/server.py,getpid,172,1
/workspace/Python-3.10.0/Lib/socketserver.py,fcntl,25,1
/workspace/Python-3.10.0/Lib/http/server.py,munmap,215,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/utils/handlers.py,newfstat,80,1
/workspace/Python-3.10.0/Lib/http/server.py,brk,214,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,mmap,222,1
/workspace/bcc/web_application/main.py,munmap,215,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,ioctl,29,1
/workspace/Python-3.10.0/Lib/http/server.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,geteuid,175,1
/workspace/Python-3.10.0/Lib/http/server.py,epoll_ctl,21,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,close,57,1
/workspace/Python-3.10.0/Lib/http/server.py,ppoll,73,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/query.py,mmap,222,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/bcrypt/__init__.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,fchown,55,1
/workspace/Python-3.10.0/Lib/http/server.py,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,newfstatat,79,1
<string>,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,read,63,1
/workspace/bcc/web_application/main.py,openat,56,1
/workspace/Python-3.10.0/Lib/selectors.py,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,pread,67,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/state_changes.py,fdatasync,83,1
/workspace/Python-3.10.0/Lib/http/server.py,pipe2,59,1
/workspace/bcc/web_application/main.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,fcntl,25,1
/workspace/Python-3.10.0/Lib/linecache.py,newfstatat,79,1
/workspace/Python-3.10.0/Lib/http/server.py,fcntl,25,1
/workspace/Python-3.10.0/Lib/subprocess.py,close,57,1
/workspace/bcc/web_application/main.py,pread,67,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/unitofwork.py,getpid,172,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,unlinkat,35,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,newfstatat,79,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,newfstat,80,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/context.py,close,57,1
/workspace/Python-3.10.0/Lib/tokenize.py,lseek,62,1
/workspace/Python-3.10.0/Lib/traceback.py,ioctl,29,1
/workspace/Python-3.10.0/Lib/subprocess.py,read,63,1
/workspace/Python-3.10.0/Lib/socketserver.py,getsockname,204,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,fdatasync,83,1
<frozen importlib._bootstrap>,mprotect,226,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/sql/elements.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,getrandom,278,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/_internal.py,write,64,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,mmap,222,1
/workspace/bcc/web_application/main.py,pwrite,68,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,mprotect,226,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/base.py,geteuid,175,1
/workspace/bcc/web_application/main.py,clone,220,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/loading.py,pread,67,1
<string>,pread,67,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/engine/default.py,fdatasync,83,1
/workspace/Python-3.10.0/Lib/http/server.py,pread,67,1
/workspace/Python-3.10.0/Lib/selectors.py,epoll_pwait,22,1
<frozen importlib._bootstrap>,close,57,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/sqlalchemy/orm/session.py,read,63,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/flask/app.py,wait4,260,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,ioctl,29,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/werkzeug/serving.py,epoll_pwait,22,1
/workspace/Python-3.10.0/Lib/http/server.py,write,64,1
/workspace/Python-3.10.0/lib/python3.10/site-packages/passlib/handlers/bcrypt.py,openat,56,1
/workspace/Python-3.10.0/Lib/logging/__init__.py,newfstat,80,1
/workspace/Python-3.10.0/Lib/socketserver.py,getdents,61,1
